user_id,movie_id,rating,timestamp
1680,1732,5,974832864
1680,2535,5,974838889
1680,2536,4,974843549
1680,2390,3,974713279
1680,3339,3,974713342
1680,2391,3,974844473
1680,3194,5,974840876
1680,2392,1,974838491
1680,1590,5,974839620
1680,2539,4,974714838
1680,2393,3,974839071
1680,1591,3,974839422
1680,121,4,974832475
1680,1592,1,974837992
1680,122,4,974837051
1680,3197,4,974715425
1680,2395,4,974708446
1680,3198,5,974715488
1680,2396,3,974710822
1680,2397,4,974841704
1680,1595,1,974843382
1680,125,5,974832624
1680,2398,5,974841550
1680,126,1,974839930
1680,1597,1,974844164
1680,1598,3,974842948
1680,3341,4,974710822
1680,3342,5,974712259
1680,3343,4,974837386
1680,2541,4,974842687
1680,2545,5,974838390
1680,2548,2,974710177
1680,1746,1,974837260
1680,1747,3,974714563
1680,131,2,974842775
1680,1748,4,974712821
1680,132,4,974844767
1680,137,1,974840424
1680,3351,3,974709336
1680,2550,5,974708918
1680,2551,4,974713533
1680,3355,4,974844711
1680,2553,5,974708996
1680,2555,1,974838134
1680,1753,3,974715727
1680,3358,5,974713988
1680,1754,5,974715756
1680,3359,5,974840684
1680,141,4,974832931
1680,145,2,974838971
1680,147,2,974842510
1680,149,5,974842655
1680,3500,2,974837697
1680,3501,4,974715003
1680,2700,5,974711243
1680,3503,2,974711581
1680,2701,1,974839551
1680,3504,4,974711001
1680,2702,2,974842547
1680,3505,4,974714291
1680,3506,4,974833716
1680,3360,3,974713196
1680,3507,4,974714778
1680,3361,5,974712044
1680,3508,4,974844968
1680,3362,4,974711921
1680,2706,3,974832987
1680,2560,5,974842655
1680,1904,5,974714061
1680,3363,5,974835075
1680,2561,4,974716258
1680,1907,3,974715103
1680,1762,3,974708506
1680,2567,4,974715952
1680,150,3,974712574
1680,151,5,974713031
1680,152,4,974712704
1680,153,3,974838189
1680,155,2,974842015
1680,156,5,974833716
1680,157,3,974837992
1680,158,3,974839862
1680,3510,4,974715666
1680,2710,5,974709091
1680,2712,5,974714461
1680,2713,1,974709294
1680,1911,4,974837080
1680,3516,4,974716060
1680,1912,5,974712016
1680,2715,4,974713614
1680,3518,2,974841529
1680,2716,3,974708761
1680,1914,4,974712294
1680,2717,3,974709644
1680,2571,3,974712259
1680,2718,3,974714026
1680,1916,2,974716403
1680,2719,3,974709644
1680,1917,1,974839341
1680,1771,5,974709378
1680,2574,4,974837584
1680,1918,3,974716363
1680,1772,3,974838390
1680,302,4,974841654
1680,303,3,974839108
1680,304,2,974838641
1680,2577,3,974841370
1680,160,1,974839511
1680,1777,4,974715103
1680,161,4,974714878
1680,162,5,974712107
1680,1779,4,974844767
1680,165,4,974839108
1680,166,4,974838288
1680,169,1,974842687
1680,3521,4,974712764
1680,2720,2,974838545
1680,2721,5,974844147
1680,3524,5,974837128
1680,2722,3,974839422
1680,1920,5,974790762
1680,3525,4,974837231
1680,1921,4,974712079
1680,3526,4,974713478
1680,3527,4,974714061
1680,2725,5,974711581
1680,1923,4,974832679
1680,3528,4,974843206
1680,2580,4,974711243
1680,1924,3,974709294
1680,3529,5,974844711
1680,2583,4,974843921
1680,3386,4,974841338
1680,312,5,974837788
1680,3387,4,974837697
1680,1783,1,974843708
1680,313,1,974839888
1680,3388,3,974837584
1680,2586,4,974836980
1680,1784,4,974714491
1680,314,2,974711555
1680,315,1,974839511
1680,170,4,974839269
1680,317,3,974837509
1680,171,4,974714778
1680,172,1,974839453
1680,319,5,974713563
1680,173,4,974839620
1680,174,1,974838063
1680,175,1,974841802
1680,176,4,974832646
1680,177,2,974709466
1680,2730,2,974713166
1680,3534,4,974833752
1680,3535,4,974708918
1680,2733,4,974838601
1680,2734,4,974842241
1680,3391,5,974838641
1680,2735,4,974837584
1680,3392,4,974838026
1680,2736,4,974716189
1680,3394,4,974837992
1680,2738,5,974837128
1680,320,3,974844545
1680,2739,5,974715454
1680,1791,4,974842775
1680,3396,4,974712924
1680,2594,5,974841452
1680,3397,4,974833434
1680,3398,3,974715570
1680,2596,4,974713166
1680,1794,3,974833400
1680,324,3,974837128
1680,2597,2,974836897
1680,325,3,974838134
1680,326,5,974710334
1680,180,4,974713614
1680,2599,4,974711439
1680,327,5,974838315
1680,181,1,974839680
1680,1798,2,974844767
1680,328,4,974709294
1680,329,3,974839108
1680,183,5,974715995
1680,184,5,974715756
1680,185,4,974844826
1680,186,3,974838315
1680,188,5,974709135
1680,189,4,974838288
1680,3543,4,974711517
1680,2741,3,974839422
1680,3544,3,974837018
1680,1003,4,974842547
1680,3545,5,974843752
1680,1004,2,974839620
1680,3546,5,974713512
1680,1005,1,974839862
1680,3547,5,974840876
1680,2745,3,974714644
1680,3548,3,974713786
1680,2746,5,974709294
1680,1007,4,974837418
1680,2747,2,974708918
1680,2748,2,974839706
1680,1009,3,974716258
1680,330,4,974709577
1680,2749,4,974842471
1680,1947,4,974712868
1680,332,4,974709734
1680,10,3,974838889
1680,333,3,974715727
1680,11,3,974833372
1680,12,1,974709821
1680,335,3,974714599
1680,13,4,974790534
1680,337,3,974841162
1680,15,1,974839652
1680,338,2,974844797
1680,16,4,974841269
1680,339,4,974837080
1680,193,5,974843549
1680,17,3,974841452
1680,194,4,974714337
1680,18,2,974715602
1680,19,3,974838427
1680,196,4,974709821
1680,198,4,974715454
1680,3551,3,974711125
1680,1010,4,974836927
1680,3552,4,974713311
1680,2750,4,974714685
1680,1011,4,974837584
1680,2751,3,974837753
1680,1012,5,974713310
1680,2752,5,974837080
1680,1013,3,974716156
1680,2753,4,974844604
1680,1014,3,974837293
1680,2754,3,974710071
1680,1952,4,974712223
1680,1015,3,974716091
1680,3557,5,974844737
1680,2755,5,974843463
1680,1953,4,974838704
1680,1016,4,974837386
1680,1954,4,974838773
1680,1017,4,974839803
1680,2757,4,974715348
1680,1018,4,974837231
1680,1956,5,974714599
1680,1019,4,974714756
1680,2759,5,974712016
1680,1957,1,974841137
1680,341,5,974712958
1680,1958,4,974715897
1680,342,5,974833372
1680,1959,5,974844218
1680,21,4,974832987
1680,344,3,974716258
1680,22,5,974715698
1680,345,4,974711197
1680,347,4,974714264
1680,25,5,974712574
1680,348,4,974712445
1680,349,4,974716125
1680,3701,4,974841992
1680,3702,3,974712401
1680,2900,3,974709336
1680,3703,2,974712016
1680,2901,5,974709044
1680,3704,2,974838921
1680,2902,5,974709466
1680,3705,4,974839680
1680,2903,1,974710127
1680,3706,4,974713872
1680,3707,4,974843226
1680,1020,3,974837201
1680,3708,4,974709466
1680,1021,1,974838427
1680,3709,4,974709779
1680,2907,4,974833434
1680,2761,4,974711921
1680,1022,4,974790392
1680,3564,2,974838545
1680,2908,5,974712958
1680,2762,5,974710822
1680,1023,4,974713920
1680,3565,3,974837128
1680,1961,3,974712635
1680,1024,4,974790534
1680,1962,4,974713707
1680,1025,4,974714374
1680,1963,4,974832624
1680,2766,4,974833716
1680,2767,2,974832987
1680,1965,3,974714208
1680,1028,4,974833372
1680,1029,5,974790392
1680,350,5,974842721
1680,1967,3,974714208
1680,351,2,974715952
1680,1968,4,974711783
1680,352,3,974836927
1680,30,5,974840718
1680,1969,4,974709734
1680,353,4,974715003
1680,32,4,974712401
1680,355,4,974838189
1680,356,3,974713872
1680,34,3,974711349
1680,357,3,974835183
1680,35,2,974843294
1680,36,5,974711403
1680,39,5,974714239
1680,3712,5,974837293
1680,3713,4,974713739
1680,3714,2,974842918
1680,2912,5,974712079
1680,3715,4,974837960
1680,3716,4,974839579
1680,2915,4,974833015
1680,1030,4,974790762
1680,3572,2,974709519
1680,2916,2,974838799
1680,1031,5,974839830
1680,3573,4,974710127
1680,2917,4,974713252
1680,1032,4,974790436
1680,3574,1,974710252
1680,2918,4,974832864
1680,2772,4,974716060
1680,1970,3,974709577
1680,1033,4,974790534
1680,500,5,974716189
1680,2919,5,974712184
1680,1971,2,974709779
1680,1034,5,974711403
1680,501,5,974713196
1680,3576,5,974708761
1680,2774,4,974832795
1680,1972,4,974710019
1680,1035,3,974843786
1680,502,1,974839652
1680,3577,4,974843549
1680,1973,2,974709294
1680,1036,4,974713031
1680,1974,4,974709091
1680,1037,4,974839204
1680,1975,3,974709466
1680,505,3,974838491
1680,1976,4,974709821
1680,506,3,974842721
1680,360,1,974838491
1680,2779,4,974837018
1680,1977,3,974709644
1680,507,4,974838921
1680,361,3,974843009
1680,1978,4,974709972
1680,508,3,974713872
1680,362,3,974715825
1680,1979,3,974710019
1680,509,5,974715488
1680,363,5,974840424
1680,41,3,974713477
1680,364,4,974790436
1680,42,3,974839143
1680,365,3,974843009
1680,43,4,974715515
1680,366,5,974716031
1680,44,2,974839306
1680,45,5,974713644
1680,367,4,974715454
1680,46,5,974843382
1680,368,4,974833752
1680,47,4,974844454
1680,369,3,974842655
1680,48,1,974839955
1680,49,5,974712958
1680,3723,4,974842055
1680,3724,5,974714239
1680,3725,5,974790534
1680,3727,4,974832864
1680,3728,5,974713252
1680,2926,5,974712574
1680,1041,3,974711517
1680,3729,4,974839071
1680,2781,3,974709519
1680,3584,4,974839551
1680,2928,4,974843009
1680,1980,3,974710019
1680,1043,2,974843527
1680,2929,4,974713563
1680,1981,3,974710071
1680,1982,5,974708813
1680,512,3,974709378
1680,3587,4,974708959
1680,1983,5,974709378
1680,1046,4,974712668
1680,513,4,974832815
1680,2786,3,974838026
1680,1984,4,974710177
1680,1047,5,974839071
1680,514,5,974832897
1680,2787,3,974709519
1680,1985,4,974709779
1680,2788,4,974834922
1680,1986,4,974709917
1680,1049,3,974716189
1680,2789,3,974709378
1680,1987,1,974709577
1680,517,2,974843964
1680,371,3,974837418
1680,1988,3,974709821
1680,518,2,974837728
1680,372,4,974715792
1680,50,5,974710590
1680,1989,2,974710127
1680,519,2,974844889
1680,373,5,974713644
1680,374,1,974838134
1680,52,5,974714756
1680,375,4,974843091
1680,376,4,974708506
1680,55,4,974842510
1680,377,2,974714838
1680,378,1,974838218
1680,57,4,974842470
1680,379,4,974839391
1680,3730,5,974710334
1680,3731,4,974842655
1680,3732,3,974709177
1680,3733,4,974713644
1680,3734,5,974714208
1680,3590,4,974837853
1680,3591,4,974837051
1680,3738,5,974716156
1680,2790,3,974709860
1680,1051,3,974841318
1680,2791,5,974790116
1680,2792,4,974837418
1680,1990,3,974710071
1680,1053,2,974715825
1680,2793,1,974709135
1680,1991,5,974709336
1680,521,5,974844684
1680,2794,4,974837886
1680,1055,1,974844872
1680,2795,5,974715038
1680,1993,3,974710071
1680,523,5,974716403
1680,2796,4,974837018
1680,1994,5,974708918
1680,1057,4,974837418
1680,2797,3,974713478
1680,1995,3,974709519
1680,2798,1,974838491
1680,1996,1,974710177
1680,526,1,974843320
1680,380,5,974715727
1680,2799,1,974838641
1680,1997,4,974708761
1680,527,4,974711125
1680,381,4,974841601
1680,1998,4,974710228
1680,382,2,974842838
1680,60,1,974839888
1680,1999,2,974709245
1680,61,3,974843382
1680,529,5,974712989
1680,384,5,974839204
1680,62,1,974842721
1680,387,4,974716383
1680,66,1,974844872
1680,388,4,974713786
1680,68,4,974713920
1680,2000,3,974712635
1680,3740,3,974713920
1680,2001,2,974714374
1680,2002,2,974837051
1680,1200,4,974711756
1680,3742,3,974711164
1680,2003,4,974708959
1680,2004,3,974709336
1680,2942,4,974843320
1680,2005,4,974839778
1680,3745,4,974790436
1680,2945,5,974843898
1680,1206,4,974711555
1680,1060,3,974711674
1680,2946,3,974713563
1680,2009,4,974714807
1680,1207,4,974711125
1680,2947,4,974838725
1680,1208,4,974708506
1680,2948,4,974838752
1680,1063,4,974843527
1680,2949,4,974838773
1680,1064,2,974790534
1680,532,5,974709177
1680,533,4,974839071
1680,534,4,974715348
1680,535,4,974712294
1680,536,1,974842369
1680,390,4,974714838
1680,537,4,974842547
1680,391,3,974715224
1680,392,2,974711164
1680,70,2,974708918
1680,538,5,974841338
1680,71,2,974839391
1680,539,5,974716220
1680,73,2,974841398
1680,74,3,974842967
1680,76,4,974715792
1680,77,4,974715861
1680,78,4,974842547
1680,2011,3,974833400
1680,2012,3,974837051
1680,1210,3,974712401
1680,2950,3,974843416
1680,2013,4,974839039
1680,1211,3,974715666
1680,3753,1,974844914
1680,2014,4,974839862
1680,3754,2,974840213
1680,2952,3,974844505
1680,2015,4,974837293
1680,1213,3,974840684
1680,3755,5,974838971
1680,2953,1,974838350
1680,2016,3,974838259
1680,1214,5,974708713
1680,1215,3,974708996
1680,3757,5,974708857
1680,2018,5,974711555
1680,3758,4,974842576
1680,2956,4,974839269
1680,2019,4,974838704
1680,3759,4,974790534
1680,1219,5,974708713
1680,1073,5,974712868
1680,540,4,974844847
1680,2959,5,974712327
1680,541,4,974711049
1680,542,4,974837886
1680,543,4,974715952
1680,1077,5,974712635
1680,544,1,974839453
1680,1078,3,974713673
1680,1079,5,974711197
1680,547,3,974839511
1680,548,2,974839235
1680,81,3,974716258
1680,85,4,974842470
1680,86,4,974843206
1680,87,1,974838063
1680,88,2,974838134
1680,89,3,974715602
1680,2020,5,974840876
1680,3760,5,974714374
1680,2021,3,974715258
1680,1220,4,974835183
1680,3908,5,974709917
1680,2023,3,974716258
1680,1221,2,974710496
1680,3763,4,974715698
1680,2961,3,974837661
1680,2024,5,974841529
1680,1222,4,974838704
1680,3764,1,974839307
1680,1223,4,974832646
1680,2026,2,974709577
1680,2027,2,974837697
1680,1225,3,974711164
1680,2028,5,974711893
1680,1080,5,974832624
1680,2966,5,974840718
1680,2029,4,974837697
1680,1081,5,974714807
1680,3769,3,974838799
1680,2967,3,974842401
1680,1228,5,974711197
1680,1082,4,974713252
1680,2968,3,974712764
1680,550,5,974837661
1680,1084,3,974712044
1680,551,5,974790116
1680,552,4,974837325
1680,1086,5,974712763
1680,553,1,974844985
1680,1087,4,974843823
1680,1088,2,974844186
1680,555,5,974838921
1680,1089,5,974710822
1680,556,4,974714208
1680,558,4,974790913
1680,92,5,974842216
1680,93,2,974838350
1680,94,4,974842510
1680,95,3,974839108
1680,99,4,974712184
1680,3770,5,974844627
1680,2031,3,974838218
1680,3917,5,974708996
1680,3771,4,974713375
1680,1230,5,974711439
1680,3918,3,974708813
1680,2033,3,974790534
1680,1231,2,974711756
1680,3919,3,974709734
1680,3773,1,974837661
1680,2971,5,974843768
1680,3774,1,974838601
1680,1233,4,974711555
1680,2973,5,974832679
1680,1234,5,974712016
1680,2974,1,974710177
1680,2037,4,974837992
1680,1235,5,974711243
1680,3777,1,974709245
1680,2038,4,974837584
1680,1236,5,974716189
1680,2976,5,974709519
1680,1237,4,974710455
1680,1091,4,974837293
1680,1238,3,974711318
1680,1092,5,974843945
1680,705,2,974715602
1680,1093,4,974715348
1680,1094,5,974712896
1680,707,5,974843722
1680,561,3,974712445
1680,1095,3,974840851
1680,708,4,974715756
1680,562,3,974713136
1680,1096,5,974712184
1680,1097,4,974712668
1680,709,3,974715425
1680,565,4,974715792
1680,567,5,974843463
1680,3920,2,974712223
1680,3921,2,976224804
1680,3923,4,974709519
1680,3925,3,974715602
1680,2040,3,974837260
1680,2041,4,974838350
1680,3927,4,974713375
1680,2042,1,974837931
1680,1240,5,974712223
1680,3928,4,974709245
1680,2043,4,974843646
1680,2044,2,974837201
1680,2982,5,974709821
1680,1243,3,974832679
1680,3785,3,974708959
1680,1244,5,974712401
1680,3786,3,974714599
1680,2047,4,974839862
1680,2985,4,974714374
1680,2048,4,974790436
1680,1246,3,974712401
1680,3788,4,974714491
1680,2986,2,974839620
1680,1247,4,974840798
4169,3789,5,965333672
4169,571,4,973310265
4169,574,3,975805232
4169,575,3,976589949
4169,577,3,988324145
4169,2050,1,982532308
4169,3791,3,965333578
4169,3792,4,965333558
4169,2053,3,981324424
4169,3793,3,965333752
4169,2054,3,971581184
4169,3794,4,965333519
4169,3795,3,965333558
4169,3796,3,991266535
4169,2058,4,975804539
4169,3798,2,965333752
4169,2059,4,976588864
4169,580,3,975804799
4169,581,4,973309829
4169,584,4,985827575
4169,586,3,975805440
4169,587,3,975804883
4169,588,4,973310173
4169,589,4,973310236
4169,2,3,976588802
4169,3,2,976589831
4169,4,3,976589338
4169,5,2,976589804
4169,3005,3,965693422
4169,1401,3,973309981
4169,6,4,973310869
4169,3006,5,971582141
4169,7,4,975805440
4169,3008,4,965693630
4169,2060,3,976589718
4169,1404,3,975805470
4169,1406,4,975803648
4169,1407,4,973310070
4169,1408,5,973310425
4169,2065,5,971580615
4169,1409,4,976588501
4169,2066,5,967165015
4169,2067,3,971579277
4169,2068,5,971580814
4169,2069,4,971580786
4169,590,5,971582323
4169,592,3,968798566
4169,593,5,965693086
4169,594,5,966700281
4169,595,5,973310012
4169,596,5,967165015
4169,597,4,975804424
4169,599,4,971579277
4169,3011,5,971579525
4169,1410,2,975805117
4169,3015,3,971579069
4169,1411,5,973309772
4169,3016,3,965693450
4169,1412,4,965692800
4169,3017,2,971581520
4169,1413,3,1024175031
4169,3018,3,971580483
4169,2070,4,965693809
4169,1414,4,975804447
4169,3019,4,968798539
4169,2071,4,975804604
4169,1415,3,975805057
4169,1416,5,976588529
4169,1417,2,978663803
4169,2074,2,971579069
4169,2075,5,968798566
4169,2076,3,968798481
4169,2077,4,971580756
4169,2078,4,971579560
4169,2079,3,985827382
4169,3020,4,975805404
4169,3024,4,971579005
4169,3028,5,971579560
4169,2080,5,971580156
4169,3029,4,971580965
4169,1425,3,975805086
4169,2084,3,978663532
4169,1428,5,965333834
4169,2085,4,971579560
4169,2087,4,971580220
4169,2088,2,971581379
4169,3030,4,965692816
4169,3031,2,978663826
4169,3032,3,971579120
4169,3033,2,971581153
4169,3035,5,971580089
4169,3036,3,971580876
4169,3037,5,971578809
4169,900,5,971580156
4169,3038,5,971580089
4169,901,4,971580320
4169,3039,3,971580615
4169,2091,3,979526132
4169,902,5,971579309
4169,1436,4,971581293
4169,903,4,971580021
4169,2093,3,965333961
4169,904,4,965692994
4169,905,5,966700205
4169,906,4,967165050
4169,2096,5,971580186
4169,2097,3,971581085
4169,907,4,966700317
4169,2098,3,971579815
4169,908,5,965692994
4169,2099,5,967165120
4169,909,5,971579277
4169,3044,3,967164595
4169,1440,2,978663444
4169,3045,5,976588614
4169,1441,4,975804710
4169,1442,4,976589280
4169,3047,3,985826858
4169,910,5,971580021
4169,3048,2,971581494
4169,911,4,971579560
4169,3049,5,971579718
4169,1445,2,976589996
4169,912,5,965334088
4169,1446,4,971582233
4169,913,5,965334088
4169,1447,3,975804348
4169,914,4,971579309
4169,915,4,965333896
4169,916,5,965334056
4169,917,3,966700317
4169,918,5,967164975
4169,919,5,966700205
4169,3051,3,983668158
4169,3052,4,965334275
4169,1450,4,975804348
4169,3055,3,965334250
4169,920,5,966700205
4169,921,5,968798451
4169,922,5,965692759
4169,923,5,965333961
4169,1457,3,975805347
4169,924,5,971579349
4169,1458,4,979527325
4169,1459,3,975804210
4169,925,3,967165120
4169,926,5,965692844
4169,927,5,966700317
4169,928,4,965693086
4169,929,5,967165015
4169,2401,2,971580583
4169,2402,1,971581494
4169,2403,1,971581266
4169,3060,5,973310455
4169,2404,1,971581597
4169,3061,4,967165087
4169,2405,3,971581184
4169,3062,3,971579438
4169,2406,4,971580786
4169,2407,5,971580876
4169,2408,3,971581379
4169,2409,1,971579154
4169,1461,2,976589868
4169,3066,2,971579036
4169,3067,5,968798452
4169,930,4,967164940
4169,3068,4,968798539
4169,1464,2,976588038
4169,931,4,967165050
4169,3069,5,965334088
4169,1465,4,975804447
4169,932,4,971580320
4169,1466,5,975804140
4169,933,4,971580156
4169,934,5,971580220
4169,935,5,971580220
4169,936,5,966700281
4169,937,4,971580349
4169,938,5,971580220
4169,939,3,971580349
4169,2410,1,971581414
4169,2411,1,971581520
4169,2413,2,967164726
4169,3070,2,971580711
4169,2414,3,971580711
4169,3071,4,971580583
4169,2415,3,971581624
4169,3072,5,968798509
4169,2416,2,971581120
4169,3073,2,971579750
4169,2417,4,971581320
4169,3074,3,971578905
4169,2418,3,971581320
4169,3075,5,971579309
4169,2419,3,971580991
4169,3076,3,971579684
4169,1472,3,973310869
4169,940,5,965693059
4169,941,4,967165015
4169,942,5,967164975
4169,943,4,967165050
4169,944,5,966700281
4169,1479,2,976588671
4169,945,5,966700205
4169,946,5,967165015
4169,947,5,966700205
4169,948,3,971580220
4169,949,5,971580021
4169,2420,3,971580786
4169,2421,3,971581349
4169,2423,3,971580847
4169,2424,4,975804321
4169,3081,4,965334250
4169,2425,4,975804087
4169,3082,3,982531224
4169,2426,3,973309717
4169,3083,5,965334115
4169,2427,3,973310666
4169,1480,3,973310869
4169,2429,3,976589382
4169,3086,4,966700317
4169,3087,3,976587057
4169,1483,2,976589280
4169,950,5,966700232
4169,3088,4,971580125
4169,1484,4,967164595
4169,951,5,965692899
4169,3089,5,967164940
4169,1485,4,975805149
4169,952,5,971580156
4169,1487,4,975804642
4169,953,5,967164975
4169,1488,3,976589100
4169,954,5,966700281
4169,955,5,966700232
4169,956,4,968798276
4169,957,4,966382134
4169,958,3,971579985
4169,959,5,965333896
4169,2430,4,967165158
4169,2431,2,967164841
4169,2432,4,976588802
4169,2433,3,965693450
4169,3090,5,965693112
4169,2434,5,976588008
4169,3091,4,965692899
4169,2435,3,973310798
4169,2436,3,975804966
4169,3093,5,971578692
4169,2437,3,973310368
4169,3094,4,971580483
4169,3095,5,965334029
4169,2439,3,973310331
4169,3096,3,971580089
4169,3097,5,965334088
4169,960,4,971579952
4169,3098,5,971580517
4169,3099,5,971578874
4169,961,4,978661132
4169,962,4,971579913
4169,963,3,967165120
4169,1498,3,982530517
4169,964,3,967165120
4169,1499,2,978663555
4169,965,5,966700232
4169,966,4,971579952
4169,967,2,967165158
4169,968,4,965693710
4169,969,5,971580089
4169,2440,3,976587629
4169,2441,3,978662474
4169,2442,5,975803814
4169,2443,5,965693710
4169,2444,3,983668796
4169,2445,3,975804799
4169,2446,4,976588931
4169,2447,3,978662759
4169,2448,2,976590130
4169,970,4,971580349
4169,971,5,971580156
4169,972,3,982532787
4169,973,4,967165087
4169,974,4,966700232
4169,976,4,966700358
4169,978,5,966700232
4169,2450,1,971581624
4169,2454,4,971580320
4169,2455,4,971580965
4169,2456,3,971581571
4169,2457,4,971580847
4169,2459,2,971579182
4169,982,4,971580186
4169,984,2,976588990
4169,986,5,973309772
4169,987,3,973309640
4169,988,4,975804034
4169,3402,3,971580711
4169,3403,2,971581056
4169,3404,3,971580258
4169,3405,5,971580156
4169,1801,3,979529492
4169,3406,4,971580125
4169,3408,5,978575441
4169,1804,2,1024175783
4169,1805,4,975805149
4169,2463,5,971580876
4169,2465,3,979526891
4169,2467,3,971580615
4169,2468,2,971581211
4169,2469,4,971581153
4169,991,3,973310837
4169,994,4,973310173
4169,996,3,976589718
4169,997,4,976588203
4169,999,2,975804539
4169,3412,3,971580937
4169,3413,3,1024173191
4169,3414,3,971580320
4169,1810,5,973310837
4169,3416,5,979525807
4169,1812,5,971582074
4169,3417,4,971580220
4169,3418,3,973310070
4169,2470,3,971581015
4169,1814,4,975803762
4169,3419,3,971578654
4169,2471,2,971581414
4169,2472,3,971581349
4169,1816,3,973310703
4169,2473,3,971581467
4169,201,3,973310735
4169,2474,4,971581056
4169,202,1,976590169
4169,2475,2,971581266
4169,203,4,976589017
4169,2476,3,971581266
4169,2477,2,971581704
4169,205,3,975804060
4169,2479,3,973310735
4169,207,4,976589632
4169,208,2,976589100
4169,209,2,976589831
4169,3420,3,971578971
4169,3421,3,971578772
4169,3423,3,971581238
4169,3424,3,968798452
4169,1820,2,978663691
4169,3425,3,975804480
4169,1821,3,975805205
4169,3426,5,973310368
4169,3427,3,971579645
4169,3428,2,971579154
4169,1824,2,978576057
4169,2482,3,978662553
4169,210,3,976589129
4169,211,4,975803440
4169,1829,3,976587453
4169,213,5,971582141
4169,2486,2,1006744375
4169,214,5,975803853
4169,2488,4,971579309
4169,218,3,976588864
4169,219,3,978663291
4169,3430,2,971579036
4169,3431,1,971581624
4169,3432,1,971581597
4169,3433,1,971581648
4169,3435,5,965692759
4169,3436,3,976590046
4169,2490,4,965693710
4169,1834,5,975803596
4169,1835,4,975805057
4169,1836,4,975803983
4169,1837,2,978663444
4169,222,4,978662182
4169,2496,3,1006744219
4169,224,4,975805321
4169,2497,3,976589476
4169,225,3,976588614
4169,228,2,978663080
4169,229,3,975803909
4169,3441,2,971581211
4169,1840,3,976587982
4169,3445,3,967164759
4169,1841,4,975805404
4169,3446,2,975804799
4169,3447,5,966700358
4169,3448,4,971580615
4169,1844,4,973310604
4169,3449,3,971580814
4169,1845,3,973310398
4169,1846,4,975804539
4169,230,3,975804210
4169,231,3,975804828
4169,232,5,973310173
4169,233,3,965693524
4169,234,2,976589996
4169,235,4,973309981
4169,236,3,976588963
4169,237,3,976589100
4169,3450,3,975805232
4169,3451,3,971579560
4169,3456,3,971581858
4169,3457,5,971578454
4169,1853,1,973309665
4169,3459,2,971581238
4169,1857,2,975805117
4169,242,4,976587982
4169,246,3,965692844
4169,247,4,973309745
4169,2801,4,975804989
4169,2802,3,971581120
4169,2803,4,975805291
4169,2804,4,965334088
4169,3461,4,971579309
4169,2805,4,981324748
4169,3462,5,966700205
4169,2806,3,1006744375
4169,1860,4,973310766
4169,3465,3,971581266
4169,3466,4,975804170
4169,1862,1,978663826
4169,3467,5,965692873
4169,1863,2,978663392
4169,3468,5,965692994
4169,3469,5,965693163
4169,1866,3,978662609
4169,252,4,985828138
4169,253,4,967164653
4169,254,2,978662609
4169,256,3,976590101
4169,257,3,978662892
4169,259,3,975805232
4169,2811,4,1016492378
4169,2812,4,1006743942
4169,3470,4,965692800
4169,2814,3,979525488
4169,3471,5,971578838
4169,2815,3,971581414
4169,2816,3,971581624
4169,2817,3,978664038
4169,2818,3,978664059
4169,3475,4,971580055
4169,2819,4,971578733
4169,3476,4,975804394
4169,1872,5,976587938
4169,1873,3,971582296
4169,3478,4,976587000
4169,3479,4,971580965
4169,1875,3,973310486
4169,1876,4,975805264
4169,260,5,965692994
4169,261,4,973310486
4169,262,3,973309801
4169,265,5,971582264
4169,266,3,975804989
4169,268,3,975804480
4169,2820,3,971579309
4169,2821,4,976586440
4169,2822,3,976590130
4169,3481,5,971578361
4169,2826,4,1014687978
4169,2827,2,994120059
4169,1880,2,976589100
4169,2829,4,976589603
4169,3487,3,976586640
4169,1883,4,973310203
4169,3488,1,976586575
4169,1884,1,976588147
4169,3489,3,976590025
4169,1885,4,973310425
4169,270,2,975804394
4169,271,4,976587889
4169,1888,3,975805497
4169,272,4,973310703
4169,1889,4,973309981
4169,273,3,975805497
4169,275,3,976589447
4169,276,3,976589949
4169,279,4,975805117
4169,2830,5,975804676
4169,2835,3,981324106
4169,3492,4,971579882
4169,3494,3,971579645
4169,1890,2,979529998
4169,3496,3,971580483
4169,1892,3,975804447
4169,3497,3,971581238
4169,1893,4,965333988
4169,3498,2,971578971
4169,1894,3,976589311
4169,3499,4,973310486
4169,1896,4,975805057
4169,280,4,975804424
4169,281,5,973309949
4169,282,4,976588529
4169,287,3,981323884
4169,288,5,976588931
4169,289,4,976589017
4169,1100,3,976589718
4169,1101,3,971580846
4169,2841,4,965693790
4169,1103,5,971580055
4169,1104,5,965333858
4169,2844,3,975804739
4169,2847,4,966700317
4169,2848,4,979525579
4169,2849,3,976589868
4169,290,5,973309863
4169,292,4,976588671
4169,293,4,967164532
4169,294,4,976588008
4169,295,3,976588120
4169,296,5,973309772
4169,299,3,965693742
4169,2851,2,971579182
4169,1112,3,976587889
4169,2852,4,971580517
4169,1113,4,976588008
4169,1114,3,975804570
4169,2856,2,976586703
4169,1117,4,973310604
4169,2857,5,971579560
4169,2858,5,965334088
4169,1119,4,973310331
4169,2859,4,968798389
4169,3801,5,965333481
4169,3802,4,967164878
4169,3803,4,965333578
4169,3805,3,965333636
4169,3806,3,965333636
4169,1120,5,973310515
